,DK1-offshore,DK1-offshore,DK1-offshore,DK1-offshore,DK1-onshore,DK1-onshore,DK1-onshore,DK1-onshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-onshore,DK2-onshore,DK2-onshore,DK2-onshore
2024-07-20 15:00:00,7.640813533551125,23.057192516115492,46.336545178865734,70.07633484369046,21.098276033988554,-2.660642598614004,17.695021647169725,64.93326196513334,-9.970710674487663,15.955760942000381,28.742439673350958,74.14995717921988,-2.5129348674792595,11.452844285923106,24.51310118285022,36.11901168101929
2024-07-20 16:00:00,10.536457221610476,24.945774346327482,48.747472084810255,75.01427023811596,-33.57564513550864,53.833043819109434,71.67754334897285,142.82257537460657,-11.377765407497606,16.679150135399993,38.84180256898088,97.1994147347342,-8.678688464048037,2.1069575253512767,18.356924191011274,27.399263778019986
2024-07-20 17:00:00,26.57506870956024,50.463341578862924,73.81133725738133,110.1432822669575,21.065998662800325,116.89335847824259,203.2016644640928,247.2678981214139,-12.962114926468502,18.909458696282456,53.25239115416235,131.4513215352199,-1.4610028591803257,12.990379404893247,27.388988415576307,39.87799956936317
2024-07-20 18:00:00,82.63848808095884,143.65069536542148,160.05987695625544,200.85720254874786,88.48277505717678,190.99048810541262,297.79577306790236,394.1487904617088,-13.118800936941739,25.31184295041885,73.2865272457476,162.32100520501604,3.361140939401139,17.484977912954832,30.95394415323642,46.371211961107406
2024-07-20 19:00:00,108.2814856453333,339.92384754252134,403.2018763618939,482.5928711806396,141.50366412636023,318.5076061325083,485.8687145843456,637.8832816768627,-12.301728765779501,36.58929145490566,94.12310841178646,186.87943966322882,-16.027911047234113,39.82702345756093,46.47990739575823,85.53430401530613
2024-07-20 20:00:00,118.7238248819582,528.4592146909159,630.7424554633765,728.0640162607406,194.53637519731257,488.77415414343955,709.0676109637725,930.6248968304542,-10.588305338509088,53.27690153743458,109.92289611707497,200.6428189049136,-7.7145942061602,60.996872858880124,63.67110120021107,114.97281025904658
2024-07-20 21:00:00,124.27300336379756,628.9938945488711,730.7654878212638,824.7936467007567,268.2219413304744,604.7676838522207,886.4606428524467,1119.2882592755452,-11.064476453941836,56.652966050951306,114.41826780321583,197.7891509008159,-2.2987119343210907,75.5152326522923,77.45271280249403,135.97828531530195
2024-07-20 22:00:00,130.06843938005375,663.2484217948096,746.5814287207543,828.6287615902138,319.8143826285228,668.2842218027572,975.2822064596829,1205.4527902073226,-12.850107018164067,53.304651109628935,105.35203237253052,190.46412703198985,1.990312268628827,83.32284419316966,84.376177335276,145.75590238226914
2024-07-20 23:00:00,125.949451023763,688.2552013018087,776.1504720376972,847.3056332172405,369.8104164911738,718.3422332090095,1050.5871397144983,1277.6975307073494,-13.601024033679437,54.807559129291235,102.25282161078815,185.12940459842002,2.710355306768406,87.17656436303969,89.77449831123295,150.16656456731516
2024-07-21 00:00:00,128.28234722758816,695.7226675223698,789.4406598601289,859.5934322566529,415.07971696772034,760.4042234745671,1112.9188917881102,1341.3035436128348,-14.396399072990846,52.467120510482744,99.53642906801804,178.46057887473512,1.044886124204595,85.578721239483,88.75291764931853,149.01797787252826
2024-07-21 01:00:00,129.56965616176262,691.056940636883,781.5574086530078,854.012135627507,446.95046352494313,783.0853433894731,1146.908776308986,1361.8900335798842,-16.033172526196665,47.50382454739861,86.63247374504408,166.54572142204654,-1.033578883302198,82.14374811096968,86.93294793363748,139.31345875628904
2024-07-21 02:00:00,149.31300821483683,686.0875917267399,770.1923667968692,840.0536616804904,462.8745537200892,800.3798176193227,1158.066421631956,1360.9953820538553,-16.833253908676568,41.42717922651764,74.73789604990952,150.49551405781062,-1.8975428103333343,80.00295767758416,85.66890257297655,129.47239263738174
2024-07-21 03:00:00,148.91890442123736,679.1716639809182,751.9261138072638,820.4644215564072,458.87506259829786,790.2533016660273,1128.1391267345941,1341.595873310488,-14.340592491276624,39.09551888381941,69.5371612720536,143.15100732540395,-1.3416749233422252,80.70175595931823,86.13296555230681,130.24918355748514
2024-07-21 04:00:00,192.14501125509037,674.1253531845698,744.3878070428658,815.7910192512825,443.83098130786124,769.2596189486753,1098.272889095378,1311.316715562314,-13.945245111888227,48.77229397194492,72.40900230049783,143.58558611463093,-0.048948365911655856,82.57496327448234,87.54817455143484,130.1993023390346
2024-07-21 05:00:00,188.28069539565718,666.7068691864428,734.1518660546876,791.5119517729868,417.9846313573637,731.8352742116144,1037.8194415174435,1252.4525009205017,-12.805603022297504,55.316794039540014,82.28918100474539,149.020238483566,0.2850865851119124,80.69955566432509,87.19491589871313,126.12552009495994
2024-07-21 06:00:00,176.70086480902592,642.7238515446845,711.673165631916,766.1597283757053,451.6260405359307,766.1763288885654,1072.1378868499696,1296.064999980108,-11.273368634283656,63.79446689783646,95.63364518056619,163.8833239310767,0.6243688608469711,81.4574066625346,87.91893552794818,124.33343399409159
2024-07-21 07:00:00,169.0891535266917,568.1095058663916,640.7293279818662,688.6054513618801,395.6825433017633,685.4801979643707,964.9395103505005,1172.5455338465104,-7.628423878207769,74.39176148124858,106.88524550519173,179.18919719458336,-3.870557663859472,66.87694247512582,72.11121702486639,102.14253731659414
2024-07-21 08:00:00,159.7488711605256,467.4229404325996,521.0381677400051,563.9483722085611,254.15964367903246,483.21094155732726,678.1383031365551,843.8618584716281,-3.999531089081273,88.91189676743346,132.44395395087122,203.6570959300209,-7.846409018679083,48.57080099129371,53.72666408058649,76.79833145291173
2024-07-21 09:00:00,146.4586319752318,379.2340028893222,417.4305710900751,458.85776173693876,187.77009494218623,348.0198642336113,502.1854050024581,638.1353932644394,1.4361820686020792,114.74146827336841,170.7499188648153,244.12708535735396,-7.269355836711497,47.41616277352364,53.82621876286453,76.34495052964803
2024-07-21 10:00:00,138.68377463649358,317.6052811972946,335.6363003354588,383.173266712618,180.8477099689202,333.37932080802557,482.3113855485283,626.2361362115456,6.409553758410823,148.93207445143003,218.0319097500817,295.55920742214084,-5.512065135512103,55.167149097791935,61.74331867596493,85.11257484855173
2024-07-21 11:00:00,134.62918758747082,255.13971212508437,254.84880630039984,297.6964151775185,193.67881663890495,372.7459370389329,532.3289071495384,691.221861136807,9.806638179025924,184.76645809810304,262.3778305627268,345.4031234925876,-3.303346779371168,62.26990270040733,70.14422295517898,94.38149793226967
2024-07-21 12:00:00,121.03749979937925,184.59272195014955,179.01232225513655,213.56061181772975,209.70668142476114,403.7665311866467,565.6826986921122,726.8029552969866,12.16433278766931,215.8423202265957,304.0998321151378,392.95477938264366,-1.8467630007736489,67.32536336737576,76.1644811325848,101.25653944451574
2024-07-21 13:00:00,58.62328550889322,119.40498247977087,117.99022197171047,145.42541417028713,207.68643749299474,397.51296872179455,553.2847328580007,711.3903160422065,14.165862902664514,241.74775837879304,341.1291797398219,432.9459137056183,-0.5340472440500434,73.5161377544564,83.34553615979439,108.89226030368741
2024-07-21 14:00:00,52.9375070549421,74.06902009599082,81.73789737319629,103.55515359549395,197.17564602168682,361.4747203589277,510.0300969937681,659.0563133806306,15.34372486008408,260.41078090373946,373.24687146116116,480.33351767400063,1.213266590682224,81.97610953743151,90.87647665307713,115.00261456979388
2024-07-21 15:00:00,44.42453207539643,46.33794390413351,64.41682565617381,84.87044636197822,184.04147093839833,313.87827607934787,447.141530335795,578.3676905235134,16.376846496811197,284.2312098177089,405.127794895189,523.3032682412459,3.918427998858533,87.22523275419098,97.44033815706462,119.90547145395385
2024-07-21 16:00:00,37.658958020390514,29.18012284804138,57.975025299470246,80.03949519338983,170.93839547613283,268.6132526119952,388.6448371031894,497.57720410444233,18.25571223134881,316.5173771565352,435.82239777643076,556.7593779173762,6.782715317083785,92.1491669195043,103.72192002208476,129.209794954299
2024-07-21 17:00:00,40.65167841267987,38.905310049968705,67.94308170900759,92.28545569767732,163.58810701184927,243.68736673596936,352.19417623952086,449.0361000297721,19.706353007533778,341.8542205864061,457.0298371817628,579.5624767209795,10.299798045399712,100.36102325848606,111.94288360521205,145.1324204747134
2024-07-21 18:00:00,50.16873826478616,67.26604437359998,92.92044696195677,124.42952405154313,164.49694930808442,248.14664966961664,350.7419715311728,447.1448000360099,22.315346289772094,389.974807888191,490.43368011017515,607.3096327807255,22.50252083199075,121.42951680337956,137.37085194408655,180.39828520497986
2024-07-21 19:00:00,56.44957955659561,101.81112207775544,131.3032662500232,169.64277256166224,170.82125750370005,276.9710348408587,373.315155087417,494.18275572924176,24.887499650817517,453.3570450755959,534.1203921601073,643.437754804741,40.49402664479703,150.14747935398373,170.47334178853907,225.64189755767484
2024-07-21 20:00:00,58.29766472732172,125.19269015442984,154.9956732446503,197.6409356888521,171.63802214586718,291.7494973921332,387.70124075717706,518.7065015546907,25.548767183106236,479.6122979173779,557.7781212323266,667.5968906029921,52.41175794322044,161.39216387425313,186.07555064692406,248.17683205908452
2024-07-21 21:00:00,56.86843277138507,134.12771519656366,162.28999114816173,208.76247858494253,164.90115356430795,268.8225019699462,357.69950349975807,479.2714852613017,26.804883341849973,441.8896573417019,545.1424376567929,666.4532269155711,50.807712369194405,152.270686485208,178.48848020804553,239.67944645884836
2024-07-21 22:00:00,59.41194294785976,149.90612799929207,171.78136637170368,218.72165169907237,154.1160422793504,232.04017499185852,312.53742134614936,417.4859854308205,22.435637664686624,348.92289922041067,476.8986658521062,628.3531140458758,39.14971151735472,131.58589599242987,158.7545849555081,213.0892097604392
2024-07-21 23:00:00,60.095793368729346,151.3170116943924,173.58249249891696,216.52398289329767,133.26061180116483,160.4967529848891,222.05803067047793,289.2284545797621,7.935144996906843,194.82963148338342,305.90373078404696,466.72461277155276,22.230511737414417,98.10386721796385,123.56348617684989,162.73665163552778
2024-07-22 00:00:00,69.17940260508658,164.3365222492781,185.3096183567549,229.60125683205922,82.63357367016943,124.400289800476,176.03417426655767,221.1606813621217,6.13318614599973,176.24878277375086,266.0296853468144,399.75363502261166,12.220144733380721,77.4778566565833,99.9942754596259,127.69042563265066
2024-07-22 01:00:00,72.17244122944021,191.65974095791316,218.90692856554568,259.8591815500797,73.6833514260158,109.37597281073272,156.96193711499916,200.19878857975056,2.538934893663736,157.95145789401676,231.11706661469475,354.42395043011084,5.3752797067007805,60.404878687876135,80.53024218978089,102.64356822664013
2024-07-22 02:00:00,76.54811301455425,231.26971066346806,263.3788560024518,305.783943813183,76.32460334301288,120.16270641725168,173.4595961169847,219.66083127051047,-9.588076688383921,106.79787083405466,168.12437493886466,307.2251914930805,-2.5206985185935764,37.14725318039791,56.79206563843513,72.8948526508002
2024-07-22 03:00:00,80.27918622984953,270.31381057770255,310.44383588841976,356.5719172607911,86.27015497542294,150.3333455731754,209.59102948487282,277.12079085632996,-16.61384306200955,46.70121320761941,96.34956543745795,243.5012207235244,-10.648781577690897,10.489034901408786,30.03654218071688,43.349081925331575
2024-07-22 04:00:00,79.7800718910446,291.2472652781012,337.0295441729032,383.3064735333626,103.80514463997122,203.18363670375334,275.580068533346,376.3006775128148,-11.20463782247765,11.14808882993276,40.964717326059485,149.56932428281664,-11.130571443281099,9.023022311091836,26.01021435221469,29.871299558517876
2024-07-22 05:00:00,79.99185095861867,288.85030845629353,338.3210033961234,387.4019706123727,121.42322697612133,261.86494545644837,356.80269131756563,497.5903787796973,-5.12025795860049,-0.8797334627922737,10.763039578417192,65.53380680611747,-5.828066800429099,-4.537186157410588,4.7611135774155855,10.757344180115638
2024-07-22 06:00:00,75.06792500436563,275.70486636774706,325.1250224429644,374.24717482945357,145.00402863360887,326.7195437632088,438.8215764714573,599.0687236786284,-4.096217725247726,4.464959324672705,7.507278157083192,43.45779645018956,1.6675227636863497,13.472524841929385,23.735014200473756,29.069965826949556
2024-07-22 07:00:00,73.01617858344184,254.0021564641636,302.86840190755356,358.03090078501,162.48932081931957,369.51248894489254,499.0312804079513,672.2480987386748,-2.9302667246945475,20.32079108901521,34.176264973053776,75.15790165905776,-6.417417593579387,26.92278346466003,38.772573918267426,36.54063581491209
2024-07-22 08:00:00,77.64397608053036,239.02759908924673,286.8198772301487,343.5649352084706,180.52720637971413,411.77125366283053,565.2013381224695,752.6409900812445,-4.43503027298226,44.731746232995846,76.01936669831491,128.87011841820186,-17.837227506256397,4.771307550568963,21.75050764404307,40.08120759365943
2024-07-22 09:00:00,82.86685054349982,233.54959895049984,279.460228341379,338.2436282026953,213.7045438921691,487.42923585807966,665.1044563001187,868.4788071411533,-2.3348242672911965,76.17050892021133,121.63990250649272,179.61380979575142,-9.68483061489394,32.054718322397775,47.82058798286175,67.51869434182049
2024-07-22 10:00:00,87.63499833319634,234.49278680728605,277.96546761196123,337.5693400429773,265.2689929891595,554.4189528975867,774.6052537471921,993.7489829574381,1.1299713811132506,99.01400352829509,161.31746522655283,227.64605511768332,-0.002958475131435989,62.578704456444484,81.27576751993388,106.293336749525
2024-07-22 11:00:00,93.16424081577725,237.4088303465785,278.8088279831579,345.09004505014843,311.01321820957685,610.8577652702347,866.2270468541797,1108.1957063079772,2.9856910723569285,112.02302789593593,214.8588682306738,334.1192529697671,17.010678272740734,102.27873608768596,126.09999899162722,163.67399827315876
2024-07-22 12:00:00,100.96816916640273,242.94392770788403,288.0922826801832,348.76019550074113,352.93037954882686,658.5641768682249,933.1546775423817,1176.584074635597,7.087838350758034,171.91436068353963,324.1958117733093,521.3369801034901,39.72034615212033,139.30429773407013,167.3137003366578,220.76417708928057
2024-07-22 13:00:00,112.33142834141586,251.40156423859088,295.4815218233293,356.9384200491004,392.39285860888265,704.359726103627,993.3496801033609,1235.2531935878185,21.372354910201693,353.17256664588547,514.2198178039857,695.0857241003891,54.65309211505655,156.04092856546868,186.3821303480645,248.95991997170358
2024-07-22 14:00:00,116.01832182687349,250.91547772301112,295.446847796754,360.38813475132895,422.6323470677373,739.671820565779,1034.2732867640125,1268.880548716287,31.48189320560448,510.3391468262247,635.2849616109991,752.6863943129742,58.742808991146376,159.34058831550828,190.12884881257924,257.0095955448073
2024-07-22 15:00:00,115.20150980233666,234.97994098384203,273.9510610280247,337.33709917614465,430.44130027290475,748.9790075911478,1035.995722295735,1262.229085085586,31.818959951772513,541.3563586378364,653.7810008143008,762.2733987179397,55.023124061600356,154.31304468295184,183.9186076519518,252.45916112559553
2024-07-22 16:00:00,111.14305427574232,215.86349842033798,244.27180187990143,304.8841797282779,408.99216601080093,723.6541444746372,994.2858630730789,1211.8015546344877,27.506115767834103,493.35069553113266,616.8817823451591,745.5369793347297,47.59576914898366,144.09612802246284,172.33451169671662,237.17507966399808
2024-07-22 17:00:00,103.96452898738858,190.17023688832273,214.44483636609192,274.4046780532826,356.9430895492593,661.7030003553632,906.216960459531,1097.5692035716368,19.99947852311584,393.59944527731767,544.7913617538413,715.5432325625197,39.053306008182744,130.00741619562177,156.39355575478385,214.5184325808541
2024-07-22 18:00:00,93.38298439021173,174.22328747020703,206.61845732335735,270.9745012719404,281.63177106833086,572.5341466594673,774.0829259652512,936.8273009331958,11.640754275051677,286.1433333894165,457.5017607953664,674.9202186062071,31.571595321384166,114.3177883731646,140.16601913236036,190.5693343697344
2024-07-22 19:00:00,76.39217389697615,170.25895872348218,220.45271784659175,290.3296472017163,208.96446506171037,480.5837565881343,624.9323057948161,777.815168631116,8.259815234174198,221.8125325320524,390.11448306133775,617.0366902106502,27.137473365429514,101.62814775746892,126.31828530816892,171.7430663775467
2024-07-22 20:00:00,66.21963567760804,172.91890583473617,230.8776971783585,303.29925253679073,171.27892374514886,402.0925544723882,523.0450479287331,652.7939943848726,8.193647860350325,197.76398083562967,350.30996495955446,549.4610838079086,26.13973863056276,92.25676015731779,116.73621745146465,161.30188247599062
2024-07-22 21:00:00,76.40083874452398,190.31864855998109,253.72620156576798,329.8298436273709,157.89936001922467,375.97025796999606,490.75300739807165,609.5856343770598,8.570972861281462,187.9058895573596,310.29681473542814,488.95818671524535,26.558703875257606,86.20081395840452,110.9343876315138,153.53325606354883
2024-07-22 22:00:00,86.97382410794444,218.9147447517014,290.0469645274217,370.06641519094364,156.8833380366699,380.8871816566211,497.4563240568933,619.7913399573474,7.279453464318522,175.42137846381578,279.97117096547504,441.52469862536736,24.315029612403578,76.89921676973518,101.1836575257962,139.85306734520054
2024-07-22 23:00:00,90.91842436865682,229.8551204454198,306.99897759026817,382.74557048771635,164.06722123013515,427.16817033101734,571.3141167101533,705.478837817464,9.931970376221273,171.2752856485754,263.90983514433424,385.4126085284511,23.8045982714342,70.05018991809175,92.24973720723574,128.6512733185648
2024-07-23 00:00:00,93.77606928478372,241.753321273504,321.3974010206253,398.9344638170335,162.11334783242864,429.9549756588999,575.4532299097291,709.3694852078083,5.230287481611583,146.9795615696947,228.89899495435998,325.18989673815736,17.84921138382947,54.33070472248801,74.7700452608126,107.04330315047218
2024-07-23 01:00:00,95.78998138766906,256.40703504412863,339.2173407546818,417.731620238133,148.77861555315474,395.475696267104,532.7509117380973,653.8757846098666,-4.380257636964359,116.61156560156672,175.06384722475036,276.03018661523174,10.611995506123208,35.494817112665714,54.532837141021446,83.22163825191274
2024-07-23 02:00:00,94.16959594047353,263.6148460976678,346.01332152870606,427.10989843412835,133.35133670713606,348.80977144548024,463.71913354876176,577.5443409359366,-10.335765413846104,81.50318779086038,111.88015000063865,209.7535055723796,1.4796797032389577,12.564171156753446,32.93289095939099,58.30372434626997
2024-07-23 03:00:00,85.38445334390349,255.24243534291242,337.55151353965704,415.6794675894366,120.91981741800839,310.735319663052,410.7202683509929,510.71226510051815,-7.444265840731106,58.39943857068921,65.96671026854733,131.91286727540933,-3.241043789974242,5.990003686089494,25.58588855278606,43.15495380995094
2024-07-23 04:00:00,82.47918576260486,237.5501056419693,317.58275505958005,394.95645147222285,112.1924698250167,278.51726045004807,368.3691740161198,455.4923051855407,-4.494426704143109,41.21070143570897,37.16763796301143,75.75737188472306,2.0322132947859473,30.874869819735864,44.39815643358611,45.95327673194652
2024-07-23 05:00:00,76.55616753530057,216.5704612992106,297.92400442971666,369.84977286099127,108.23767368670212,260.6251912520472,339.6828924142719,423.67739874714306,-3.3222411062015738,28.479064465175924,23.370741736900186,56.32969018173128,1.4412765858556895,13.142329855908656,24.01111010251259,32.46889266120843
2024-07-23 06:00:00,63.65603223114431,182.79258635407103,255.5941552585257,327.1987197297034,102.90338755179846,257.5192302480075,332.58652675135966,415.40530533108756,0.37655807581060685,22.45456820611008,19.90866447157981,51.09168408121366,1.258821050765846,5.63990127416514,16.25666337409757,28.254999795650633
2024-07-23 07:00:00,45.80847754189847,147.13243073866226,212.88167884758917,279.8455654121468,100.51690428565394,226.71537343385626,293.397674679513,364.6580847867938,0.9521581265451005,18.855341060105395,16.198603291902543,32.24696882440969,1.07923344085998,15.12565188362339,27.7736386830843,36.136547251761954
2024-07-23 08:00:00,32.53594092794833,123.37650232735677,189.64886674889834,251.72906579611652,91.69529530423233,172.34954028816173,224.51033119567387,281.46501573779653,1.630849659479395,21.010368282749106,27.565614637295766,41.03296604472075,-7.0032217036432485,24.70963096639241,37.657359030109546,52.30569946961168
2024-07-23 09:00:00,27.685890719748954,110.28997339171065,176.7759938908738,237.09174205663317,81.47547359505745,141.89175702480793,187.11848292537462,230.020037111028,0.5633992831894545,31.224768893169003,49.83443600558644,72.26517587029298,-7.212936933163576,14.805607719159752,30.489633049357053,60.12580659346759
2024-07-23 10:00:00,25.857612525932154,102.38217806865944,165.19072381262436,222.41663409542207,75.9994133145006,127.14967181443944,171.35109470340046,206.80719478521746,0.11826622169422762,45.00944682680007,70.78686004042424,98.13947490597513,0.7159037133400261,32.240244000684925,47.62178353863419,80.86863729863921
2024-07-23 11:00:00,22.77416849802364,94.86706916681354,155.00762370308547,210.3923522197233,74.3580394767767,116.2388758116515,159.25823252493677,189.24311868975985,1.1206647361752289,55.39647882208596,81.94677825074132,109.27041536982017,7.50843911842378,47.11620080895318,63.42290102342736,99.68929596684211
2024-07-23 12:00:00,26.91535510092183,91.52994493147386,147.18082326812143,200.4576640042808,71.34414475243602,108.79337043132296,149.64859756307862,175.20835462845207,1.3413886169281,57.396991939348126,86.88778651024029,115.0053603399648,10.703819021897402,55.31304723154426,72.17894449761434,111.36672941931829
2024-07-23 13:00:00,39.32233439989386,92.57814489928381,143.75445812591943,195.57985379203694,65.92712394394448,101.45160087380327,141.5632404387565,164.51305412045562,0.9655255882848621,55.02432910330602,84.68618302456571,114.51982321051503,10.827572837695243,56.02635222859135,73.11766606865308,114.8975304235064
2024-07-23 14:00:00,56.16836900203043,98.246690199332,144.66426984081505,194.41922682109794,60.96252349687933,95.56899778096908,129.46401216527403,151.0225435637633,1.1261960183176427,53.22659095231891,80.4160886349033,109.86761596178133,8.359214505171167,46.94036870263062,64.07683084075506,105.2944650059842
2024-07-23 15:00:00,77.56723768821337,115.67983965795594,157.10277736216517,207.8087097980083,59.75210125301743,95.96719468184756,126.939387385732,149.38554506942947,1.3419648824920216,52.348999562767105,76.2860038035318,107.63718051468402,4.843715673094948,33.97901800429872,51.36310474007655,90.30821211519878
2024-07-23 16:00:00,104.6081185205087,162.4195317674262,202.9526209050789,260.84392135562007,65.98162625481956,116.9161238159054,149.71329796126406,185.6141422763024,2.531651423011567,49.52434580886789,75.86934198197713,97.74006210522566,0.5073153389483878,18.12386611354691,34.94836148994227,73.68054425674836
2024-07-23 17:00:00,133.1929465175483,264.0171600303461,323.5214480057771,403.8118659343497,82.09058344714236,152.09147162457407,194.24529728977063,252.90047448969813,3.319286059936644,46.83688482010175,73.07767408954464,92.62839881432365,-5.698672308339155,-2.8481473504177757,14.852048169123009,51.751164764373925
2024-07-23 18:00:00,154.290833581043,368.0613511808863,458.17499347264277,559.8564746434511,100.54085520327578,200.44321136375947,259.9759036109,338.1723947653154,4.032611731384009,44.5390819508619,69.60532364713254,84.92442739486546,1.5827320308044364,18.895005492632663,29.8615200755803,52.29830187955781
2024-07-23 19:00:00,131.396993824824,432.90194065798596,542.2100054569939,649.2260890744969,115.90250549908399,242.72922391807356,323.4454345989525,419.6100788056224,4.436442854978026,43.69611863249631,67.36009564246109,79.48934553527806,10.03089906429193,25.823893136200013,37.56503559179657,49.691051501632955
2024-07-23 20:00:00,135.94690729343324,476.0744509125927,589.9667865398447,698.3918138822244,134.00612968464873,295.87197601301955,402.25141141197525,522.1412419290177,4.236138429857306,40.42953793710816,66.02734866700837,80.27292391585058,8.741121952711694,19.63956142408199,31.271111240765777,47.61057229824405
2024-07-23 21:00:00,135.79220249280843,515.1714083981306,633.0271526825363,740.350580857373,162.75335700334324,371.18274352578464,506.07139432070426,657.1265004402358,4.504826394960929,38.276318899586265,67.55032271795903,86.17856805552321,9.430538797123859,32.04227616497951,44.64674235343,64.08325433821597
2024-07-23 22:00:00,134.0881855385819,579.6410445335291,703.6059431999577,809.2870208109789,204.51061435270447,480.3713249965949,649.1006074540412,833.0959278520506,3.5780036060059786,35.25103087563906,66.82289761850399,87.8692575003596,6.067426791329353,17.055921417826085,35.222486441489536,65.17811722522379
2024-07-23 23:00:00,132.91936055972133,628.1508372139325,754.7032328118964,852.7318618012757,240.59098284511276,551.2917936474228,763.3590540459761,984.1997086684196,0.8584041069298394,47.31601650958863,78.1746644902671,99.88723715970616,4.6495450819811595,21.530730523524426,38.487780491605236,73.75060747334328
2024-07-24 00:00:00,124.8887361577597,679.064183005979,807.6477661669503,891.6466326558252,301.3424082556645,617.639009122649,891.7536825652396,1150.6123577147237,-1.1584907472471002,48.00124433667641,74.09975646905525,94.15645109465959,3.2135469607312643,21.668610390374624,37.46755902313271,70.18819991533269
2024-07-24 01:00:00,112.6235611226191,729.3004889035961,854.113679223059,935.5380900320038,371.0267526796147,694.3285375222658,1018.8531952719502,1301.9656000878656,-3.778452993850294,42.74149650568164,65.73341485105016,89.76515691261727,2.575526457909291,28.249243346243475,42.669248795212525,73.6581015515701
2024-07-24 02:00:00,99.71205191262948,763.8642417312291,883.6601335572013,965.634193832454,459.40627233558666,791.3891855022239,1145.7609069314983,1438.1365396467809,-7.192114116598617,42.56893035217924,69.66648977950331,106.29471000723902,4.914679507879555,55.82969475818504,69.36519879594266,99.90240201517531
2024-07-24 03:00:00,92.17983116564528,775.6268807345748,891.501258435,974.1376771654045,562.2464058148187,904.5555013916214,1267.7743239337026,1546.013070444942,-10.076712349112597,51.833140346750454,91.01193938235053,144.61405513503735,6.636507566447563,81.48041994477308,94.50237778921837,127.56237395772132
2024-07-24 04:00:00,88.67902883584429,780.5015228658789,894.232419461415,976.9262375000801,668.4746899558697,1020.6491998483702,1357.9905376413265,1633.6461172046293,-3.7561432857619366,76.39656296278407,132.60876003707597,190.10463231621839,8.674004749131427,95.22774425026,108.9392192207556,146.14331729555852
2024-07-24 05:00:00,88.6336366980488,782.2914950125682,893.9862895904246,977.0269817571525,733.8661072504328,1091.357788194633,1396.557713834054,1664.8230020335304,4.00668789648671,113.89441265017427,192.44546959002741,261.88874406264426,10.212858661926248,100.1291652442228,114.23774744559023,151.85125845236644
2024-07-24 06:00:00,92.92512030890703,774.3256475314199,880.6555979006745,963.3665998907281,775.2257720291962,1137.319562536998,1416.5437981812556,1675.627078566445,8.269105215618936,152.9516003616629,251.20269233331737,332.1968176304931,11.589591771005644,102.88613944948293,116.29729698318124,155.49326390802253
2024-07-24 07:00:00,100.10307664975471,765.3437275534276,860.2528419204347,941.2220847010972,814.6521929445169,1170.1978507230697,1439.6704474274889,1681.14414119391,8.360430303264593,160.4001747082484,255.72054642927856,337.02348661138967,14.281278746725775,101.25057692280916,118.74131683242103,161.14257913057236
2024-07-24 08:00:00,106.56226873212927,752.7054941347359,842.7395448225217,919.6878192215597,836.0009038446581,1195.9036631535391,1454.1826533695894,1683.3299510123359,6.101434774975644,147.44624422351927,232.11455041816748,300.6761819179703,18.627932135526862,96.34254977227101,118.89368024991245,162.78408184914042
2024-07-24 09:00:00,111.96460904789092,741.5679570113776,831.8169729782054,908.0649404025487,820.7533892468853,1198.9625653127632,1446.042873624383,1660.7301401597524,7.224289620115428,146.348806953158,227.23894497020478,281.936443531622,25.819118253416946,99.74351384214106,124.06921965541869,170.65624827369038
2024-07-24 10:00:00,117.81741813075314,727.9437523093884,816.1883761045456,892.0603483706386,791.9791082860675,1192.3198800156724,1431.6355585966733,1631.1111539946412,11.102878813252971,162.5365400808891,248.91780542494485,297.12294456177915,37.365400457576925,112.90349685194678,138.15782025961835,190.10958803665426
2024-07-24 11:00:00,124.50354079362887,710.5967012644621,796.6855129448163,872.3075374494647,772.5737534968032,1185.2728493646682,1420.559660702256,1615.4316931706803,15.463886123466807,204.43309963853642,306.7039090112187,371.42501588655136,52.00348039627852,131.86314285199296,156.12483830176825,215.59012116657232
2024-07-24 12:00:00,125.70958287826238,699.6748355825486,784.5395663464155,856.6238771361536,789.5078309002972,1208.2931688662584,1435.4381993085542,1628.968235835289,17.86845596688437,267.4864790442822,404.4446158020776,508.4183054766611,67.34232627086476,154.94824582793808,177.5750319928252,247.00749450839612
2024-07-24 13:00:00,124.1476021909989,701.722448737916,785.5001667492386,858.9349557102207,833.2571940811301,1251.0737772547536,1469.8038365907723,1663.2691757425441,18.291451102855774,366.41770404672906,522.0124569504869,654.9191024980905,82.8281381356187,175.71126883758734,199.86375820494322,276.3132407687399
2024-07-24 14:00:00,120.12937012520615,711.4071346251452,793.1418516152554,867.5454450289387,877.3899521355081,1293.2509632656265,1503.7945297609376,1700.4917166815312,16.614172854494768,428.806601464214,583.4237858085628,721.4570752623556,95.83485365497972,190.36880442726851,217.33512445484484,296.10289379864435
2024-07-24 15:00:00,116.99758461931242,712.3451813237223,791.271704434612,865.3552853436809,908.9380670845367,1325.3631661710306,1527.7148068348824,1725.6674015418923,14.956616825040271,423.4542442670012,576.7170009416843,721.6333438607398,106.83884874656042,201.5078757084775,231.91258983086936,310.35124523329523
