,DK1-offshore,DK1-offshore,DK1-offshore,DK1-onshore,DK1-onshore,DK1-onshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-onshore,DK2-onshore,DK2-onshore
,normal,cdf,original,normal,cdf,original,normal,cdf,original,normal,cdf,original
2024-07-17 08:00:00,-0.26301335349551,0.39627014338412386,118.30226990238386,-1.6218452010788622,0.052418248676916926,80.31916691666667,0.7865210993527504,0.7842188685231417,501.51917533333335,-1.5612299301762398,0.05923475473662387,71.72333325
2024-07-17 09:00:00,-0.5734252957605686,0.2831783834702442,81.56248377812983,-1.871666125902318,0.030626404373735653,72.29499941666667,0.4752069925334205,0.6826802782228027,449.08833316666664,-1.2185115568601805,0.1115148178667707,82.41166616666668
2024-07-17 10:00:00,0.8059553236222502,0.7898656950551534,69.140019529839,-1.7289078210304818,0.04191279704005873,122.06833258333334,0.06940664051159703,0.5276670283477098,448.76583608333334,-0.5517729261832156,0.29055196931052324,109.11583258333333
2024-07-17 11:00:00,-0.9350118101752898,0.17489110652744969,24.611461692122667,-1.8071785126819042,0.03536722504668847,175.65166599999998,-0.11396825788070587,0.4546314779993231,450.0691730833333,-0.5120627658975638,0.30430354121067016,119.62999975000001
2024-07-17 12:00:00,-1.4344953579847293,0.07571547641805142,24.348978713750636,-1.9070013822733722,0.02826020424783611,209.744999,0.27061886747958724,0.6066579085068178,541.8391673333333,-0.03756947694074785,0.485015472302886,138.11833566666667
2024-07-17 13:00:00,-2.521020420586313,0.005850753056401079,42.13718654867359,-2.122873722583911,0.016882217484116648,270.40082808333335,0.06765274972228424,0.5269689683282206,529.9941709999999,8.538715083813247e-05,0.500034064544631,146.3699983333333
2024-07-17 14:00:00,-1.1343946285405968,0.12831452560919113,135.14804491549137,-2.0935518579903545,0.01814995995922978,392.43250025,0.15644240582244215,0.5621578431840822,571.4766694166666,0.9253741433496193,0.8226143380970711,237.27999991666664
2024-07-17 15:00:00,-1.0461492340109504,0.147746068536395,271.64346014815135,-1.5899724490350275,0.055920507697128925,600.4541651666667,1.0567182240654034,0.8546798973811739,709.5974985833333,1.1494840558387753,0.8748217812244573,279.0841675
2024-07-17 16:00:00,-0.9185056291029984,0.1791771066417307,378.30939420757136,-0.936645592708207,0.17447044566716374,890.4333345,1.9306568007652243,0.9732372457407257,756.0624949166667,1.4131210231571538,0.9211899286055881,286.96750125
2024-07-17 17:00:00,-0.84853657667132,0.19806960566688964,417.9905746682824,-0.17071787657108553,0.4322228028553484,1261.0116679166667,0.14738601495513445,0.5585863282886055,603.7799886666667,1.5069384158057022,0.9340867783014228,298.4766666666667
2024-07-17 18:00:00,0.3760685792393959,0.6465670436273098,576.5214290467293,0.7814076318738877,0.7827186080751678,1507.0216775833333,1.2159200224676656,0.8879923050242692,755.6941731666666,2.1771053647232717,0.9852636465578135,333.50166575
2024-07-17 19:00:00,0.2599500828067688,0.6025488608455697,626.7223974146334,1.8170356009934716,0.965394168844221,1716.3741556666666,2.337056884324525,0.9902818867582867,829.5008341666667,2.3310841110907785,0.9901255375280049,310.06666575
2024-07-17 20:00:00,-0.03410035839280565,0.486398561348229,610.1298726191812,1.5020636942850618,0.9334596699949278,1758.5183411666667,0.7296977741289487,0.76721252900015,679.4949951666666,0.9520420101410254,0.8294621616224672,265.0449956666667
2024-07-17 21:00:00,0.7582423689848903,0.7758470494142067,728.1366834286788,0.8851116728000683,0.8119517977934798,1639.0750019999998,0.4652096313074898,0.6791093289058919,646.80750525,0.9331290961988891,0.8246233410484548,263.34166708333333
2024-07-17 22:00:00,0.14053156996987134,0.5558799946241934,637.5844656802878,0.37458846707873467,0.6460167242551559,1478.7225036666666,0.587954029986528,0.7217184254605105,617.7074941666666,1.485264271036311,0.9312630837436743,277.06583266666667
2024-07-17 23:00:00,-0.6452472844339976,0.25938347422270647,615.8240452138532,0.24547547531212596,0.5969558523923516,1484.23834225,-0.09954037633562023,0.4603546156939564,636.4583334166667,1.835689596142898,0.966798211236161,292.6400019166667
2024-07-18 00:00:00,-0.06885283927505721,0.47255337909309586,621.4067730875414,0.8945865021154643,0.8144959150237763,1595.2433268333334,1.0145167742606012,0.8448318852867183,778.6008299166666,0.6838594587915249,0.7529680418348214,235.8708343333333
2024-07-18 01:00:00,-0.004483288297621149,0.49821143273451474,605.1538995939901,1.05901608762555,0.8552037734343642,1626.005005,0.9359876436435903,0.8253602251616894,725.7433318333333,0.07685663506926449,0.5306312021700211,194.96916716666667
2024-07-18 02:00:00,0.04215771626783303,0.516813514949143,606.6338282039223,1.1288477665760719,0.8705189707715378,1602.7725016666666,0.07476081377230415,0.5297974896971219,516.4141668333333,-0.07442768208430772,0.4703350413826903,181.98583225000002
2024-07-18 03:00:00,0.38809834303185864,0.6510283709447551,645.797297608726,2.330081321317403,0.9900990732738629,1632.0466816666667,0.3106700339653148,0.6219742599183407,544.430827,0.024556395085877154,0.5097955997593272,178.98166783333332
2024-07-18 04:00:00,0.25560360266171744,0.6008715318625967,599.6344819004925,2.339658759386938,0.9903493168725636,1574.9208375833332,0.4993369360033817,0.6912289807474908,538.5066680833334,0.0561634816566638,0.522394213680722,166.85999933333332
2024-07-18 05:00:00,-0.09798182141371381,0.4609733641558594,525.2546877498698,2.1590944464875603,0.9845785797890435,1427.2983296666669,1.0174584006803133,0.8455322939720212,578.8133393333334,-0.6509851456014153,0.25752803790682305,132.5066675
