Minutes5DK,DK1-offshore,DK1-onshore,DK2-offshore,DK2-onshore
2022-10-20 16:00:00,961.8808340833333,1735.4933573333335,681.8416645833333,289.90916450000003
2022-10-20 17:00:00,1064.666682,1795.9291686666666,729.8941651666668,309.39083358333335
2022-10-20 18:00:00,1191.3483378333333,1959.5383197500003,757.8791705833333,303.78500391666665
2022-10-20 19:00:00,1197.5025125833333,1860.449168,758.8925018333333,330.77416741666667
2022-10-20 20:00:00,1190.92000325,1767.2666625833333,738.5283304166666,311.7258351666667
2022-10-20 21:00:00,1192.1533305,1597.4483235833334,711.2708384166667,286.19583141666664
2022-10-20 22:00:00,1190.1708374166667,1346.3941548333335,695.05833425,272.1049983333333
2022-10-20 23:00:00,1131.62501025,1186.0991719166666,661.3366699166667,255.83833308333337
2022-10-21 00:00:00,992.1424916666666,999.3100078333333,586.881663,211.05166625
2022-10-21 01:00:00,927.3958333333334,807.0791625833334,542.2475026666667,173.17833208333332
2022-10-21 02:00:00,835.55499775,665.7899985833334,460.7649993333334,143.10333366666666
2022-10-21 03:00:00,658.3016714166666,569.91166175,411.2966664166667,116.82333383333334
2022-10-21 04:00:00,570.26083375,440.96583549999997,302.64333216666665,106.8775005
2022-10-21 05:00:00,432.4116618333333,447.39167025,220.01249683333333,88.5025005
2022-10-21 06:00:00,479.17333241666665,392.1400019166667,183.8549994166667,86.19583316666666
2022-10-21 07:00:00,403.872495,372.7125014166666,139.57833333333335,74.37833408333334
2022-10-21 08:00:00,352.4916635833333,298.5983303333333,120.06083366666667,64.37416583333334
2022-10-21 09:00:00,354.0816624166667,272.95500175,140.36416558333335,58.13083366666667
2022-10-21 10:00:00,334.92749533333335,242.90999875,160.10500075000002,56.232500416666674
2022-10-21 11:00:00,177.37000016666664,224.15749991666667,69.27166725,53.88000041666667
2022-10-21 12:00:00,217.84333425,232.85583241666666,47.65249933333333,40.335832583333335
2022-10-21 13:00:00,263.18750125,264.35249716666664,20.3858335,38.62583358333333
2022-10-21 14:00:00,154.08833191666668,310.4541650833333,13.715833333333334,38.61333341666667
2022-10-21 15:00:00,129.04166533333333,343.99833424999997,24.850833583333337,38.620834083333335
2022-10-21 16:00:00,131.15999991666666,380.3599953333333,33.08666675,42.440833166666664
2022-10-21 17:00:00,192.20999916666665,410.25082649999996,41.10416566666667,48.455833750000004
2022-10-21 18:00:00,236.80416741666667,387.31333666666666,40.010000166666664,51.457499750000004
2022-10-21 19:00:00,207.19666791666668,368.7699993333333,53.52083291666667,54.494167000000004
2022-10-21 20:00:00,193.733335,361.77916466666665,45.88666691666666,50.7508325
2022-10-21 21:00:00,119.73000016666667,271.52833558333333,42.84833375,51.199166999999996
2022-10-21 22:00:00,81.5633335,248.2308375,38.686667166666666,51.74000016666667
2022-10-21 23:00:00,40.71416633333333,245.50249866666664,48.150833166666665,52.09583266666667
2022-10-22 00:00:00,18.355833583333332,204.51000091666666,24.967500333333334,44.868334
2022-10-22 01:00:00,6.520833333333333,160.78916925,20.633333,37.431666916666664
2022-10-22 02:00:00,-1.2666666666666668,122.52833249999999,24.94416683333333,36.79999966666667
2022-10-22 03:00:00,-0.9908333333333333,115.22833441666667,18.42666675,36.590833833333335
2022-10-22 04:00:00,23.106666583333332,121.84833325,18.005000166666665,35.57666691666667
2022-10-22 05:00:00,32.81583391666667,123.66416616666667,32.32916675,37.07166625
2022-10-22 06:00:00,56.1608335,95.96916716666668,24.944166666666664,37.36083333333333
2022-10-22 07:00:00,69.23499941666667,91.81750041666668,45.65666708333333,42.740832833333336
2022-10-22 08:00:00,78.03333483333334,105.10999941666667,36.5849995,47.64166650000001
2022-10-22 09:00:00,98.04916633333333,100.46749949999999,28.322500083333335,38.264167083333334
2022-10-22 10:00:00,83.5883345,81.93416591666666,17.63333341666667,30.90416625
2022-10-22 11:00:00,129.8291675,85.51083375,13.990833333333333,31.476666833333336
2022-10-22 12:00:00,172.71749991666664,104.61916724999999,18.390000083333334,30.506666416666665
2022-10-22 13:00:00,187.34166474999998,127.63250033333334,32.595833166666665,32.716666333333336
2022-10-22 14:00:00,155.92499925,176.00583275,40.59416675,36.551667
2022-10-22 15:00:00,202.5866660833333,232.43666841666666,17.315833666666666,33.34166691666667
2022-10-22 16:00:00,259.4725011666667,266.494166,6.358333333333333,33.72083325
2022-10-22 17:00:00,341.4458286666666,250.549998,12.348333333333334,35.73166616666666
2022-10-22 18:00:00,326.88333133333333,284.8675004166667,17.21833325,48.45749983333334
2022-10-22 19:00:00,302.77000433333336,364.5983275833333,74.9233345,55.931667000000004
2022-10-22 20:00:00,386.77583316666664,375.1691639166667,69.3308335,63.04750033333334
2022-10-22 21:00:00,404.1725005833334,467.6250050833333,135.94500158333332,66.10583358333334
2022-10-22 22:00:00,328.55750016666667,559.6425069166667,113.329165,85.3733335
2022-10-22 23:00:00,361.89333074999996,608.4766691666667,196.75000008333333,128.43250083333334
2022-10-23 00:00:00,340.18249525,591.8858338333333,224.63499833333333,140.71166741666667
2022-10-23 01:00:00,252.73666758333334,573.6224925,222.81583533333333,96.13416675
2022-10-23 02:00:00,287.05666866666667,554.93333425,223.78833275,78.91916583333334
2022-10-23 03:00:00,381.18833674999996,596.0616659166667,210.31749975,99.75916675
2022-10-23 04:00:00,323.49250033333334,540.2775013333334,297.56750475,88.75749966666666
2022-10-23 05:00:00,245.672502,440.8316675833333,226.95250083333335,77.16083400000001
2022-10-23 06:00:00,160.21583441666667,420.90833291666667,211.40999983333333,81.12500075
2022-10-23 07:00:00,178.25333408333333,370.97583258333333,132.24916641666667,73.30749899999999
2022-10-23 08:00:00,158.02750141666667,302.74416349999996,85.62916675000001,62.34999975
2022-10-23 09:00:00,126.34500050000001,247.5008355,68.38500066666667,50.16750008333333
2022-10-23 10:00:00,117.66416674999999,209.14083358333335,75.86166633333333,51.559167
2022-10-23 11:00:00,122.96916775,166.32833100000002,87.46750133333335,48.05083341666667
2022-10-23 12:00:00,96.78333358333333,140.443334,85.49166675,42.09500008333333
2022-10-23 13:00:00,114.43333241666666,145.50500233333332,54.2166665,42.83333341666667
2022-10-23 14:00:00,187.32083250000002,142.08666658333334,28.855000583333332,36.6641665
2022-10-23 15:00:00,210.55750141666667,101.64499916666666,10.243333333333334,32.888334
2022-10-23 16:00:00,229.22749841666666,108.96749949999999,22.38833325,35.24166675
2022-10-23 17:00:00,402.93000033333334,278.742499,72.68249991666666,44.413333333333334
2022-10-23 18:00:00,603.2799885833333,512.5649973333333,124.71416725,63.067500083333336
2022-10-23 19:00:00,693.4175008333333,651.0799916666666,195.81583391666666,92.418333
2022-10-23 20:00:00,753.12583925,836.3241628333334,324.85166683333335,134.17749925
2022-10-23 21:00:00,786.8616639166667,1050.4833374166667,378.4325000833333,143.17500158333334
2022-10-23 22:00:00,857.5341593333333,1286.94417325,407.6241659166667,150.17333333333332
2022-10-23 23:00:00,923.0133311666667,1273.6449891666666,431.07916516666666,171.35749950000002
2022-10-24 00:00:00,942.0216622500001,1250.25,460.4174983333333,161.58583333333334
2022-10-24 01:00:00,913.7708334166667,1437.291656416667,347.9833298333333,138.43500133333333
2022-10-24 02:00:00,914.3416646666666,1487.1141559166665,284.925003,128.6674975
2022-10-24 03:00:00,779.3691609166667,1549.8174845833335,274.2250036666667,117.22666533333334
2022-10-24 04:00:00,827.474167,1486.0741884166666,315.96416716666664,137.70833525
2022-10-24 05:00:00,899.0508371666666,1404.6458538333334,250.03833516666668,135.97749958333335
2022-10-24 06:00:00,755.0774994166667,1133.0083313333332,371.72916675000005,132.99500141666667
2022-10-24 07:00:00,811.3541717500001,939.8908335833333,418.89582825,129.49416599999998
2022-10-24 08:00:00,845.2883300833333,928.4658304999999,387.3891651666667,133.30500216666667
2022-10-24 09:00:00,810.7008260833333,930.75833125,473.6233291666667,148.23416641666668
2022-10-24 10:00:00,923.2649942500001,914.6933236666667,508.9299926666667,180.90916691666666
2022-10-24 11:00:00,1044.5566609999998,1058.4458314166666,571.0158411666666,208.28416691666666
2022-10-24 12:00:00,1097.0199991666666,1215.8224894166667,452.32833350000004,228.98749933333332
2022-10-24 13:00:00,1100.5283306666668,1410.5700175,507.0374959166667,210.84583291666664
2022-10-24 14:00:00,1053.0941670833333,1558.9124653333336,543.8275095,210.61750025
2022-10-24 15:00:00,1052.2583313333332,1832.86664825,568.13583375,226.41083533333335
2022-10-24 16:00:00,1130.8550008333334,2024.5741781666666,526.5825016666666,204.26333358333332
